ID,Age,Education,Neuroticism,Extraversion,Openness to experience,Agreeableness,Conscientiousness,Impulsiveness,Sensation seeking,Alcohol,Amphetamine,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,LSD,Meth,Mushrooms,Nicotine,Semeron,Volatile substance abuse,Gender_Female,Gender_Male,Country_Australia,Country_Canada,Country_New Zealand,Country_Other,Country_Republic of Ireland,Country_UK,Country_USA,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Mixed-Black/Asian,Ethnicity_Mixed-White/Asian,Ethnicity_Mixed-White/Black,Ethnicity_Other,Ethnicity_White
1095,0,8,21,34,42,35,32,4,8,3,4,6,0,6,3,4,4,0,4,0,0,4,4,0,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1096,1,8,23,51,40,39,46,6,7,6,2,0,2,6,4,5,3,0,3,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1097,2,5,31,46,47,43,48,6,5,5,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1098,1,5,47,32,40,43,43,3,0,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1099,0,3,30,35,56,54,33,3,4,5,2,3,3,5,5,4,0,0,3,0,4,3,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1100,1,7,27,40,51,44,37,6,6,3,2,0,4,6,6,6,2,2,3,2,2,3,2,6,3,6,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1101,0,7,36,37,46,37,37,1,5,4,0,0,0,6,5,4,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1102,0,5,24,48,48,46,46,3,7,5,2,2,0,5,5,6,2,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1103,0,7,30,43,45,45,28,4,8,6,4,0,0,6,5,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1104,0,8,39,39,42,41,50,2,4,5,0,0,2,6,6,5,3,0,4,0,2,2,4,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1105,0,5,28,39,45,40,39,3,9,6,0,3,0,5,6,5,3,0,4,0,0,0,3,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1106,0,3,26,42,57,37,28,4,8,5,0,0,0,5,4,5,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1107,1,7,25,32,51,35,26,1,6,6,3,2,3,6,5,5,3,0,4,0,3,3,4,0,4,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1108,1,0,34,38,43,56,52,1,6,4,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1109,1,7,54,38,49,35,34,4,8,5,3,2,2,3,6,5,3,0,4,2,2,0,3,3,2,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1110,0,8,47,47,53,42,38,8,10,5,4,2,3,5,4,6,2,0,4,0,4,3,2,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1111,0,7,27,51,55,51,40,4,7,6,5,3,5,6,5,5,5,0,5,0,5,3,3,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1112,3,7,57,29,33,44,29,6,4,5,3,1,6,6,1,5,3,0,1,1,2,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1113,0,7,38,39,44,56,51,1,2,5,0,0,6,6,3,4,0,0,4,0,0,3,4,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1114,3,0,40,37,50,45,32,7,6,6,6,0,2,6,3,6,2,0,1,0,0,0,3,3,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1115,0,3,27,31,41,36,46,2,4,5,0,4,3,6,6,6,4,0,4,0,3,3,3,3,4,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1116,0,7,12,43,46,51,54,3,8,5,0,0,0,6,6,6,0,0,0,0,0,4,3,3,3,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1117,3,1,41,36,49,26,40,6,5,3,1,1,1,6,6,6,1,0,0,3,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1118,0,7,45,40,54,42,31,7,7,5,0,0,3,6,6,6,0,0,3,0,0,6,4,0,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1119,0,7,51,31,45,37,37,2,5,6,4,0,6,6,6,6,0,0,4,0,0,4,3,3,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1120,1,8,21,55,60,50,40,5,10,6,6,0,3,6,6,6,3,0,3,0,0,0,4,5,5,6,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1121,0,7,46,37,46,31,34,6,8,4,5,0,3,4,6,5,0,0,3,0,0,3,3,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1122,1,8,26,48,49,46,47,4,5,5,2,2,0,6,2,6,2,0,2,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1123,1,7,32,21,37,38,40,4,8,2,5,0,3,6,2,4,2,0,0,3,2,2,2,6,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1124,0,1,35,26,56,43,39,2,4,3,2,0,2,6,3,4,3,2,2,0,2,2,2,4,2,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1125,1,6,43,33,38,43,32,5,4,6,6,2,3,6,3,6,3,0,3,0,4,6,0,0,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1126,1,3,26,40,29,46,42,7,6,6,2,2,5,4,6,6,3,3,3,0,4,6,2,0,2,6,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1127,1,6,49,30,43,42,24,3,5,4,4,2,5,6,5,5,3,0,4,3,0,4,0,2,3,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1128,4,2,41,37,42,32,46,3,6,3,1,0,4,6,3,3,2,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1129,0,7,49,33,51,45,36,5,9,4,3,0,5,6,6,5,2,2,3,2,0,6,5,3,3,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1130,0,7,46,25,41,50,32,6,7,5,5,0,3,6,6,5,3,2,3,0,0,2,3,6,2,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1131,0,7,22,31,52,53,28,3,7,5,0,0,0,3,5,6,0,0,0,0,3,3,3,3,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1132,0,7,40,41,45,43,27,7,8,6,3,3,6,4,5,5,2,2,3,5,5,6,2,0,2,6,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1133,1,6,56,45,51,29,28,8,10,4,0,0,6,6,3,0,4,0,2,5,0,0,2,4,2,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1134,1,5,42,35,47,35,40,3,5,6,2,3,6,6,6,6,3,0,2,2,2,6,2,3,3,3,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1135,2,6,24,41,56,50,44,7,8,3,3,0,2,3,5,5,0,0,3,0,0,3,3,0,3,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1136,0,5,40,48,38,37,38,8,7,5,5,0,4,6,3,6,3,0,0,0,0,3,0,6,0,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1137,0,3,49,44,44,34,29,7,9,3,3,0,4,6,6,5,3,3,3,3,3,3,3,4,3,6,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1138,1,0,35,42,40,43,45,1,3,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1139,1,8,39,26,46,47,32,3,3,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1140,1,7,41,31,49,16,38,8,9,6,3,0,3,6,6,6,3,0,4,2,2,3,2,2,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1141,0,7,27,43,47,52,40,3,9,6,2,0,5,5,5,5,5,3,4,3,0,3,0,5,3,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1142,1,8,51,28,51,36,30,5,9,4,2,0,3,6,6,4,0,0,2,0,0,0,0,0,0,6,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1143,2,6,40,31,47,42,46,5,6,4,1,0,6,6,4,0,3,3,0,2,1,3,1,6,4,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1144,0,7,54,26,54,52,33,3,9,6,3,0,4,6,4,4,0,0,0,0,0,4,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1145,3,8,38,32,41,41,37,4,3,1,1,1,3,6,1,6,1,0,1,0,0,0,1,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1146,0,7,51,34,41,35,25,3,6,5,4,2,0,6,4,3,3,0,4,0,0,3,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1147,1,5,38,35,48,43,34,2,2,5,6,0,4,6,6,5,0,0,0,0,4,5,4,4,4,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1148,1,8,14,37,38,33,48,3,6,5,6,5,3,6,2,4,2,0,4,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1149,2,6,53,33,47,33,32,6,4,3,3,1,4,6,3,3,1,1,2,0,2,5,3,3,2,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1150,0,7,37,41,47,39,37,5,10,5,4,2,4,6,6,5,6,3,5,2,3,2,3,3,3,5,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1151,3,3,30,44,44,46,48,2,4,1,6,2,6,5,6,5,2,0,2,2,2,0,2,0,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1152,1,7,48,37,50,50,45,4,7,4,6,3,6,6,4,4,2,2,2,2,2,4,2,0,2,5,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1153,2,8,52,27,42,41,32,6,3,1,3,0,2,6,6,6,1,2,0,1,0,1,0,0,0,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1154,4,5,39,35,41,35,40,5,10,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1155,0,3,41,34,45,42,27,5,9,4,3,0,3,4,4,4,0,0,0,0,0,3,3,3,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1156,0,5,40,41,48,48,38,4,8,6,2,2,0,6,6,4,3,0,4,0,5,3,3,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1157,0,0,27,51,56,53,38,3,9,6,2,2,4,6,5,6,0,0,4,0,3,3,0,0,5,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1158,0,7,38,39,44,39,45,3,4,3,2,0,4,3,2,6,2,0,2,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1159,0,7,42,52,57,46,39,7,8,4,5,0,0,5,6,5,3,0,6,0,3,6,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1160,3,6,31,40,44,35,48,2,7,3,2,2,3,6,6,5,1,0,0,0,0,3,1,0,1,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1161,1,8,42,39,47,43,33,4,9,6,2,2,3,4,3,5,3,0,3,0,0,2,2,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1162,0,2,44,32,36,37,43,5,8,5,6,0,0,6,5,4,5,0,4,0,0,3,3,0,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1163,0,7,36,39,56,44,44,5,10,5,3,0,3,4,5,4,4,0,2,3,0,3,2,3,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1164,1,0,34,33,48,49,54,2,4,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1165,1,2,32,42,46,44,45,4,6,4,5,4,5,6,2,4,4,0,3,0,0,3,2,0,3,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1166,1,7,44,32,49,39,49,6,5,5,0,0,5,4,5,5,0,0,0,0,0,5,0,5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1167,2,8,32,36,52,48,28,8,10,6,0,0,0,6,3,6,3,0,2,0,2,3,0,0,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1168,1,8,41,33,53,41,46,3,6,5,1,0,0,6,6,6,0,0,4,0,0,2,4,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1169,0,3,44,38,55,38,34,6,8,6,2,0,0,6,6,5,0,0,0,0,0,4,0,3,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1170,3,6,40,39,45,30,34,5,7,5,6,2,3,6,2,6,1,0,0,0,2,0,2,3,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1171,2,8,25,48,55,51,44,2,5,6,0,0,0,6,3,6,2,0,2,1,2,0,1,0,2,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1172,2,7,37,36,46,38,43,2,7,3,0,0,5,6,6,5,0,0,0,0,0,0,1,6,2,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1173,0,7,33,41,39,47,48,6,7,5,3,0,3,6,6,5,3,0,3,4,3,2,0,3,2,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1174,0,7,40,41,55,47,46,1,6,4,0,0,3,6,6,6,0,0,2,0,0,2,2,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1175,0,7,36,34,52,41,49,3,8,4,5,0,6,6,6,6,6,1,3,3,3,2,3,3,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1176,1,5,39,34,46,37,49,8,10,6,6,0,0,6,4,6,0,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1177,0,7,23,40,40,48,40,3,8,3,3,0,0,6,4,5,0,0,4,0,0,4,4,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1178,0,7,44,39,46,34,35,1,6,5,2,0,6,2,3,5,3,0,3,0,0,5,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1179,1,7,31,42,47,53,43,7,7,5,0,0,3,6,2,5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1180,1,5,55,43,57,24,32,8,10,4,6,0,4,6,4,6,4,0,1,3,1,4,1,4,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1181,0,7,28,38,42,48,40,3,2,0,3,0,4,6,6,3,0,0,0,0,0,3,3,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1182,0,7,34,28,48,39,40,2,7,2,0,0,0,3,6,6,0,0,2,0,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1183,1,7,52,37,42,40,34,4,7,5,3,2,3,6,4,6,4,0,0,0,0,0,3,2,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1184,1,6,40,37,42,56,36,5,6,6,3,2,3,6,4,6,3,0,3,0,4,4,4,3,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,0,8,31,47,52,41,53,2,5,5,3,0,3,6,6,5,0,0,4,0,4,3,3,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1186,3,1,34,31,45,49,44,3,8,4,1,0,5,6,5,4,1,0,0,0,0,0,1,6,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1187,0,7,44,38,50,37,35,6,8,5,5,0,3,6,5,5,0,0,3,3,0,4,0,4,0,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1188,0,7,26,44,48,47,36,8,7,6,0,0,2,5,4,6,0,0,3,0,0,5,0,0,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1189,1,8,48,38,52,46,42,4,6,5,0,2,0,6,3,6,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190,4,0,32,43,49,40,42,3,6,6,1,2,2,6,6,6,2,1,2,1,1,5,2,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1191,0,7,25,49,49,39,42,7,7,4,4,0,0,6,6,5,6,0,4,0,0,3,0,0,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1192,0,5,18,42,51,54,48,2,4,5,0,0,0,6,5,5,2,0,3,0,0,2,3,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1193,0,7,42,44,49,44,22,8,9,3,6,2,0,6,0,6,0,0,0,0,4,4,0,2,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1194,0,3,51,29,49,46,33,8,9,6,6,2,5,4,6,4,3,2,3,0,3,0,0,0,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1195,0,7,14,47,53,53,38,4,7,5,3,0,0,4,5,4,0,0,3,0,0,3,3,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1196,2,8,39,41,51,36,45,5,9,5,2,0,5,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1197,0,7,45,37,46,40,29,6,7,5,3,0,5,6,2,6,0,0,5,0,0,5,2,0,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1198,0,7,41,38,42,38,38,3,8,4,3,0,0,6,6,5,3,0,3,0,0,3,0,0,3,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1199,1,8,27,38,45,30,40,5,1,0,6,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1200,1,1,32,21,41,43,44,1,3,5,0,0,3,6,6,3,2,0,2,0,0,0,0,5,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1201,0,7,55,19,37,45,27,5,9,3,0,0,0,6,4,5,0,0,0,0,0,6,0,0,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1202,1,8,37,28,49,49,29,3,3,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1203,0,7,39,46,57,38,37,7,10,5,4,4,4,5,6,4,5,0,4,6,0,4,3,4,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1204,0,7,29,45,48,36,36,3,8,6,0,0,0,6,6,5,0,0,2,0,4,2,4,2,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1205,0,3,40,43,44,34,40,5,9,5,3,0,4,6,6,0,3,3,3,5,3,3,3,5,3,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1206,1,7,44,30,49,36,33,4,8,3,2,0,5,6,6,4,3,0,2,0,0,2,2,5,2,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1207,0,3,26,36,46,29,31,7,7,5,0,0,0,5,4,6,0,0,0,0,0,2,0,0,0,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1208,3,8,31,50,55,52,50,3,5,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1209,0,6,37,40,51,28,51,6,10,6,0,2,3,6,6,5,3,3,0,4,0,3,4,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1210,0,7,22,33,50,36,39,5,7,3,3,0,0,3,3,5,0,2,3,0,5,5,3,0,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1211,3,8,26,44,43,36,47,6,8,5,4,2,4,6,3,5,3,0,4,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1212,0,7,23,47,50,39,36,6,7,5,0,0,0,6,6,5,0,0,0,0,0,4,0,0,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1213,0,7,33,32,48,40,34,1,8,5,0,0,0,3,3,4,0,0,0,0,0,3,5,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1214,0,7,45,41,50,42,26,1,7,4,6,0,0,5,3,4,3,0,4,0,0,2,0,0,0,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1215,0,7,33,41,50,40,42,4,8,5,4,3,4,6,6,6,0,2,4,0,2,4,5,0,4,5,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1216,2,6,43,43,36,37,43,7,8,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1217,1,6,48,36,52,43,35,6,8,6,6,0,5,6,6,6,2,0,2,2,0,5,4,5,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1218,0,6,34,49,55,44,31,5,8,5,4,0,0,6,6,4,0,0,5,0,0,4,3,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1219,0,7,40,44,44,37,42,4,8,5,4,3,2,5,5,6,2,0,4,0,0,5,3,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1220,1,5,39,48,45,38,34,4,4,5,5,0,5,5,5,6,4,0,3,0,3,0,2,4,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1221,0,7,24,41,51,35,30,2,8,4,0,0,4,6,3,5,0,0,0,0,6,0,4,0,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1222,0,6,46,46,48,32,35,6,7,4,3,0,6,4,5,5,3,0,3,2,0,3,0,6,2,6,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1223,0,3,46,38,47,33,37,6,9,6,3,0,3,5,6,5,4,0,6,0,0,6,4,0,3,6,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1224,0,7,33,44,48,40,42,7,9,5,3,0,5,6,6,6,3,3,3,0,3,3,3,5,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1225,1,0,31,22,30,42,41,3,2,5,0,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1226,0,7,45,38,46,43,39,3,5,5,2,0,0,5,3,5,0,0,3,0,0,5,0,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1227,0,8,42,49,50,44,48,4,10,6,5,0,4,6,5,3,4,0,3,0,0,3,0,0,3,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1228,1,8,41,44,54,42,31,5,5,5,3,0,3,6,6,4,2,2,2,0,2,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1229,2,1,47,36,47,47,30,1,5,2,2,0,2,3,3,6,2,2,3,1,0,2,1,0,1,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1230,0,7,26,52,54,44,46,5,7,3,0,0,0,3,5,4,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1231,0,3,37,41,53,40,41,4,6,6,3,0,2,4,6,5,3,3,3,0,3,3,3,2,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1232,0,8,46,31,53,29,38,7,9,6,2,0,2,5,6,4,3,0,3,0,0,0,3,0,0,6,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1233,0,7,51,37,49,47,45,4,6,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1234,0,8,43,37,50,47,41,4,7,5,4,4,3,6,4,4,5,0,4,0,5,5,0,5,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1235,0,7,36,32,46,45,46,1,1,4,2,0,3,2,6,4,3,0,3,0,0,0,3,3,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1236,4,5,37,44,50,41,46,3,3,5,1,1,3,6,1,6,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1237,3,5,21,45,54,47,42,3,1,5,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1238,0,8,36,45,52,40,50,4,4,4,0,0,4,6,6,5,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1239,1,3,39,42,52,50,36,5,6,5,2,5,2,6,6,5,2,1,3,0,0,4,3,0,2,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1240,0,8,35,41,49,34,45,5,8,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1241,3,7,40,40,48,47,42,5,4,2,1,0,5,6,1,6,0,0,0,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1242,2,8,46,30,43,42,35,3,4,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1243,1,8,24,45,37,36,41,3,7,3,2,1,1,6,1,4,2,0,2,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1244,3,8,27,26,36,52,48,1,4,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
